2026/06/15 02:43:16.708, 0, 0, 73.42
2026/06/15 02:43:17.713, 0, 0, 73.37
2026/06/15 02:43:18.713, 4, 0, 73.42
2026/06/15 02:43:19.713, 385, 0, 96.01
2026/06/15 02:43:20.714, 385, 0, 118.74
2026/06/15 02:43:21.714, 385, 0, 119.15
2026/06/15 02:43:22.714, 3087, 0, 119.25
2026/06/15 02:43:23.714, 3087, 0, 119.32
2026/06/15 02:43:24.714, 3989, 2, 119.41
2026/06/15 02:43:25.715, 5029, 2, 119.45
2026/06/15 02:43:26.715, 5609, 1, 119.36
2026/06/15 02:43:27.715, 30689, 59, 134.61
2026/06/15 02:43:28.715, 30689, 0, 122.34
2026/06/15 02:43:29.716, 30689, 11, 120.33
2026/06/15 02:43:30.716, 30689, 13, 120.39
2026/06/15 02:43:31.716, 30689, 7, 120.20
2026/06/15 02:43:32.716, 30689, 4, 120.27
2026/06/15 02:43:33.717, 31329, 22, 128.14
2026/06/15 02:43:34.717, 40865, 98, 237.87
2026/06/15 02:43:35.717, 40867, 100, 280.05
2026/06/15 02:43:36.717, 40869, 100, 281.12
2026/06/15 02:43:37.717, 40871, 100, 278.60
2026/06/15 02:43:38.718, 40873, 100, 279.31
2026/06/15 02:43:39.718, 40873, 100, 281.36
2026/06/15 02:43:40.718, 40873, 0, 157.67
2026/06/15 02:43:41.718, 40873, 0, 119.55
2026/06/15 02:43:42.719, 40937, 0, 122.60
2026/06/15 02:43:43.719, 40937, 0, 119.41
2026/06/15 02:43:44.719, 40937, 0, 119.39
2026/06/15 02:43:45.719, 40937, 5, 126.76
2026/06/15 02:43:46.719, 40939, 23, 135.98
2026/06/15 02:43:47.720, 40939, 7, 128.60
2026/06/15 02:43:48.720, 40939, 5, 133.49
2026/06/15 02:43:49.720, 40939, 0, 175.57
2026/06/15 02:43:50.720, 40939, 18, 172.58
2026/06/15 02:43:51.720, 40939, 19, 167.31
2026/06/15 02:43:52.721, 40939, 5, 201.16
2026/06/15 02:43:53.721, 40939, 0, 161.93
2026/06/15 02:43:54.721, 40939, 13, 186.85
2026/06/15 02:43:55.722, 40939, 9, 168.95
2026/06/15 02:43:56.722, 40939, 0, 132.91
2026/06/15 02:43:57.722, 40939, 23, 181.57
2026/06/15 02:43:58.722, 40939, 21, 177.18
2026/06/15 02:43:59.723, 40939, 95, 217.81
2026/06/15 02:44:00.723, 40939, 33, 268.99
2026/06/15 02:44:01.723, 40939, 0, 262.00
2026/06/15 02:44:02.723, 40939, 0, 120.09
2026/06/15 02:44:03.723, 40939, 0, 119.87
2026/06/15 02:44:04.724, 40939, 0, 119.78
2026/06/15 02:44:05.724, 40939, 5, 203.35
2026/06/15 02:44:06.724, 40939, 22, 172.68
2026/06/15 02:44:07.724, 40939, 24, 168.02
2026/06/15 02:44:08.725, 40939, 0, 170.82
2026/06/15 02:44:09.725, 40939, 0, 146.46
2026/06/15 02:44:10.725, 40941, 28, 138.97
2026/06/15 02:44:11.725, 40941, 0, 158.82
2026/06/15 02:44:12.726, 40941, 7, 166.71
2026/06/15 02:44:13.726, 40941, 24, 166.45
2026/06/15 02:44:14.726, 40941, 19, 170.08
2026/06/15 02:44:15.726, 40941, 0, 173.32
2026/06/15 02:44:16.726, 40941, 26, 177.01
2026/06/15 02:44:17.727, 40941, 42, 156.78
2026/06/15 02:44:18.727, 40941, 18, 191.87
2026/06/15 02:44:19.727, 40941, 30, 207.67
2026/06/15 02:44:20.727, 40941, 18, 190.35
2026/06/15 02:44:21.727, 40941, 13, 162.44
2026/06/15 02:44:22.728, 40941, 10, 148.34
