2026/06/14 16:16:42.319, 0, 0, 73.25
2026/06/14 16:16:43.323, 0, 0, 73.28
2026/06/14 16:16:44.323, 4, 0, 73.38
2026/06/14 16:16:45.323, 385, 0, 98.20
2026/06/14 16:16:46.324, 385, 0, 119.15
2026/06/14 16:16:47.324, 385, 0, 119.22
2026/06/14 16:16:48.324, 3087, 0, 119.19
2026/06/14 16:16:49.324, 3087, 0, 119.25
2026/06/14 16:16:50.325, 3989, 3, 119.29
2026/06/14 16:16:51.325, 5529, 2, 119.44
2026/06/14 16:16:52.325, 30689, 55, 136.10
2026/06/14 16:16:53.325, 30689, 9, 120.63
2026/06/14 16:16:54.326, 30689, 12, 120.41
2026/06/14 16:16:55.326, 30689, 17, 120.42
2026/06/14 16:16:56.326, 30689, 17, 120.47
2026/06/14 16:16:57.326, 34403, 6, 125.09
2026/06/14 16:16:58.327, 42727, 100, 271.38
2026/06/14 16:16:59.327, 42729, 100, 278.26
2026/06/14 16:17:00.327, 42731, 100, 274.38
2026/06/14 16:17:01.328, 42731, 100, 277.23
2026/06/14 16:17:02.328, 42733, 100, 281.77
2026/06/14 16:17:03.328, 42733, 100, 260.30
2026/06/14 16:17:04.328, 42733, 0, 120.34
2026/06/14 16:17:05.329, 42733, 69, 138.12
2026/06/14 16:17:06.329, 42733, 0, 120.13
2026/06/14 16:17:07.329, 42733, 0, 120.03
2026/06/14 16:17:08.329, 42797, 1, 238.55
2026/06/14 16:17:09.330, 42797, 0, 119.55
2026/06/14 16:17:10.330, 42797, 0, 119.53
2026/06/14 16:17:11.330, 42799, 62, 191.66
2026/06/14 16:17:12.330, 42799, 100, 324.33
2026/06/14 16:17:13.331, 42799, 100, 296.59
2026/06/14 16:17:14.331, 42799, 100, 298.34
2026/06/14 16:17:15.331, 42799, 100, 297.55
2026/06/14 16:17:16.331, 42799, 100, 299.44
2026/06/14 16:17:17.332, 42799, 100, 297.01
2026/06/14 16:17:18.332, 42799, 100, 268.29
2026/06/14 16:17:19.332, 42799, 0, 120.50
2026/06/14 16:17:20.332, 42799, 81, 143.71
2026/06/14 16:17:21.333, 42799, 100, 239.62
2026/06/14 16:17:22.333, 42799, 100, 296.30
2026/06/14 16:17:23.333, 42801, 100, 297.23
2026/06/14 16:17:24.334, 42801, 100, 297.65
2026/06/14 16:17:25.334, 42801, 100, 298.66
2026/06/14 16:17:26.334, 42801, 100, 297.37
2026/06/14 16:17:27.334, 42801, 36, 257.66
2026/06/14 16:17:28.335, 42801, 0, 120.94
2026/06/14 16:17:29.335, 42801, 0, 120.74
2026/06/14 16:17:30.335, 42801, 0, 129.06
2026/06/14 16:17:31.335, 42801, 0, 268.50
2026/06/14 16:17:32.336, 42801, 0, 120.66
2026/06/14 16:17:33.336, 42801, 100, 218.56
2026/06/14 16:17:34.336, 42801, 100, 293.00
2026/06/14 16:17:35.336, 42801, 100, 295.46
2026/06/14 16:17:36.337, 42801, 100, 297.30
2026/06/14 16:17:37.337, 42801, 100, 298.75
2026/06/14 16:17:38.337, 42801, 100, 297.18
2026/06/14 16:17:39.337, 42801, 87, 296.20
2026/06/14 16:17:40.338, 42801, 100, 295.19
2026/06/14 16:17:41.338, 42801, 100, 294.81
2026/06/14 16:17:42.338, 42801, 100, 297.24
2026/06/14 16:17:43.338, 42801, 100, 297.98
2026/06/14 16:17:44.339, 42801, 100, 297.74
2026/06/14 16:17:45.339, 42801, 100, 294.40
2026/06/14 16:17:46.339, 44761, 100, 306.92
2026/06/14 16:17:47.340, 44761, 100, 320.45
2026/06/14 16:17:48.340, 44981, 100, 323.20
2026/06/14 16:17:49.340, 44981, 100, 323.85
2026/06/14 16:17:50.340, 44981, 100, 322.82
2026/06/14 16:17:51.341, 44981, 100, 326.10
2026/06/14 16:17:52.341, 44981, 100, 321.07
2026/06/14 16:17:53.341, 44981, 100, 326.76
2026/06/14 16:17:54.341, 45021, 100, 322.10
2026/06/14 16:17:55.342, 45021, 100, 323.28
2026/06/14 16:17:56.342, 45021, 100, 324.19
2026/06/14 16:17:57.342, 45021, 100, 322.70
2026/06/14 16:17:58.342, 45021, 100, 326.67
2026/06/14 16:17:59.343, 45021, 100, 321.65
2026/06/14 16:18:00.343, 45021, 100, 325.78
2026/06/14 16:18:01.343, 45021, 100, 320.64
2026/06/14 16:18:02.343, 45021, 100, 327.15
2026/06/14 16:18:03.344, 45021, 100, 325.79
2026/06/14 16:18:04.344, 45021, 100, 327.25
2026/06/14 16:18:05.344, 45021, 100, 307.15
2026/06/14 16:18:06.345, 45021, 100, 289.59
2026/06/14 16:18:07.345, 45021, 100, 287.58
2026/06/14 16:18:08.345, 45021, 100, 282.16
2026/06/14 16:18:09.345, 45021, 100, 287.70
2026/06/14 16:18:10.346, 45021, 100, 288.22
2026/06/14 16:18:11.346, 45021, 100, 278.64
2026/06/14 16:18:12.346, 45021, 100, 305.17
