2026/06/15 14:17:21.888, 0, 0, 74.85
2026/06/15 14:17:22.893, 0, 0, 74.83
2026/06/15 14:17:23.893, 4, 0, 74.81
2026/06/15 14:17:24.903, 385, 0, 98.38
2026/06/15 14:17:25.903, 385, 0, 122.49
2026/06/15 14:17:26.904, 385, 0, 122.43
2026/06/15 14:17:27.904, 3087, 0, 122.36
2026/06/15 14:17:28.904, 3087, 0, 122.26
2026/06/15 14:17:29.904, 3989, 2, 122.37
2026/06/15 14:17:30.904, 5249, 2, 122.32
2026/06/15 14:17:31.905, 30691, 0, 123.07
2026/06/15 14:17:32.905, 30689, 14, 137.96
2026/06/15 14:17:33.905, 30689, 14, 123.05
2026/06/15 14:17:34.905, 30689, 16, 122.95
2026/06/15 14:17:35.906, 30689, 8, 122.73
2026/06/15 14:17:36.906, 30689, 0, 122.74
2026/06/15 14:17:37.906, 34523, 27, 153.37
2026/06/15 14:17:38.906, 40867, 100, 260.42
2026/06/15 14:17:39.907, 40869, 100, 280.06
2026/06/15 14:17:40.907, 40871, 100, 282.42
2026/06/15 14:17:41.907, 40871, 100, 284.52
2026/06/15 14:17:42.907, 40873, 100, 283.48
2026/06/15 14:17:43.908, 40873, 100, 278.10
2026/06/15 14:17:44.908, 40873, 0, 124.61
2026/06/15 14:17:45.908, 40937, 0, 125.09
2026/06/15 14:17:46.908, 40937, 0, 122.09
2026/06/15 14:17:47.908, 40939, 100, 226.59
2026/06/15 14:17:48.909, 40939, 90, 304.27
2026/06/15 14:17:49.909, 40939, 89, 478.22
2026/06/15 14:17:50.909, 40939, 91, 376.42
2026/06/15 14:17:51.909, 40939, 91, 494.88
2026/06/15 14:17:52.910, 40941, 92, 383.99
2026/06/15 14:17:53.910, 40941, 100, 358.30
2026/06/15 14:17:54.910, 40941, 100, 308.37
2026/06/15 14:17:55.910, 40941, 100, 308.43
2026/06/15 14:17:56.911, 40941, 100, 307.43
2026/06/15 14:17:57.911, 40941, 100, 300.83
2026/06/15 14:17:58.911, 40941, 0, 144.85
2026/06/15 14:17:59.911, 40941, 100, 279.65
2026/06/15 14:18:00.911, 40941, 100, 303.68
2026/06/15 14:18:01.912, 40941, 100, 305.81
2026/06/15 14:18:02.912, 40941, 100, 306.66
2026/06/15 14:18:03.912, 40941, 100, 306.23
2026/06/15 14:18:04.912, 40941, 66, 296.01
2026/06/15 14:18:05.913, 40941, 100, 302.35
2026/06/15 14:18:06.913, 40941, 100, 305.60
2026/06/15 14:18:07.913, 40941, 100, 308.31
2026/06/15 14:18:08.913, 40941, 100, 308.83
2026/06/15 14:18:09.914, 40941, 100, 303.80
2026/06/15 14:18:10.914, 40941, 100, 298.64
2026/06/15 14:18:11.914, 40941, 100, 303.40
2026/06/15 14:18:12.914, 40941, 100, 306.66
2026/06/15 14:18:13.915, 40941, 100, 307.93
2026/06/15 14:18:14.915, 40941, 100, 307.63
2026/06/15 14:18:15.915, 40941, 88, 297.22
2026/06/15 14:18:16.915, 40941, 100, 301.46
2026/06/15 14:18:17.915, 40941, 100, 307.86
2026/06/15 14:18:18.916, 40941, 100, 309.30
2026/06/15 14:18:19.916, 40941, 100, 307.94
2026/06/15 14:18:20.916, 40941, 100, 305.11
2026/06/15 14:18:21.916, 40941, 100, 299.04
2026/06/15 14:18:22.917, 40941, 100, 303.07
2026/06/15 14:18:23.917, 40941, 100, 307.55
2026/06/15 14:18:24.917, 40941, 100, 307.78
2026/06/15 14:18:25.917, 40941, 100, 305.81
2026/06/15 14:18:26.918, 41231, 100, 295.44
2026/06/15 14:18:27.918, 41231, 100, 302.92
2026/06/15 14:18:28.918, 41231, 100, 308.06
2026/06/15 14:18:29.918, 41231, 100, 309.14
2026/06/15 14:18:30.918, 41231, 100, 310.42
2026/06/15 14:18:31.919, 41231, 100, 306.73
2026/06/15 14:18:32.919, 41231, 100, 301.03
2026/06/15 14:18:33.919, 41231, 100, 304.89
2026/06/15 14:18:34.919, 41231, 100, 307.08
2026/06/15 14:18:35.920, 41231, 100, 308.97
2026/06/15 14:18:36.920, 41231, 100, 308.47
2026/06/15 14:18:37.920, 41231, 100, 300.56
