2026/06/14 20:35:42.197, 0, 0, 72.99
2026/06/14 20:35:43.202, 0, 0, 73.06
2026/06/14 20:35:44.202, 4, 0, 73.10
2026/06/14 20:35:45.203, 385, 0, 97.22
2026/06/14 20:35:46.204, 385, 0, 117.56
2026/06/14 20:35:47.204, 385, 0, 117.57
2026/06/14 20:35:48.204, 3087, 0, 117.63
2026/06/14 20:35:49.204, 3087, 0, 117.70
2026/06/14 20:35:50.205, 4649, 2, 117.96
2026/06/14 20:35:51.205, 5771, 0, 119.02
2026/06/14 20:35:52.205, 30689, 14, 133.38
2026/06/14 20:35:53.205, 30689, 14, 118.87
2026/06/14 20:35:54.205, 30689, 15, 118.87
2026/06/14 20:35:55.206, 30689, 14, 118.81
2026/06/14 20:35:56.206, 30689, 3, 118.70
2026/06/14 20:35:57.206, 33903, 5, 119.36
2026/06/14 20:35:58.206, 42727, 100, 241.61
2026/06/14 20:35:59.207, 42729, 100, 276.94
2026/06/14 20:36:00.207, 42729, 100, 278.80
2026/06/14 20:36:01.207, 42731, 100, 279.30
2026/06/14 20:36:02.207, 42733, 100, 274.42
2026/06/14 20:36:03.208, 42733, 100, 275.93
2026/06/14 20:36:04.208, 42733, 0, 126.16
2026/06/14 20:36:05.208, 42797, 34, 130.14
2026/06/14 20:36:06.208, 42797, 0, 119.97
2026/06/14 20:36:07.209, 42797, 100, 241.86
2026/06/14 20:36:08.209, 42797, 100, 295.82
2026/06/14 20:36:09.209, 42797, 100, 297.01
2026/06/14 20:36:10.210, 42799, 100, 298.96
2026/06/14 20:36:11.212, 42799, 100, 298.39
2026/06/14 20:36:12.212, 42799, 100, 296.97
2026/06/14 20:36:13.213, 42799, 34, 279.42
2026/06/14 20:36:14.213, 42799, 95, 159.96
2026/06/14 20:36:15.213, 42799, 100, 295.15
2026/06/14 20:36:16.215, 42799, 100, 297.06
2026/06/14 20:36:17.215, 42799, 100, 298.40
2026/06/14 20:36:18.215, 42799, 100, 298.20
2026/06/14 20:36:19.216, 42799, 100, 298.33
2026/06/14 20:36:20.216, 42799, 100, 296.69
2026/06/14 20:36:21.216, 42799, 100, 297.40
2026/06/14 20:36:22.217, 42799, 100, 298.11
2026/06/14 20:36:23.217, 42799, 100, 300.20
2026/06/14 20:36:24.217, 42799, 100, 299.42
2026/06/14 20:36:25.217, 42799, 100, 300.75
2026/06/14 20:36:26.218, 42799, 100, 297.33
2026/06/14 20:36:27.218, 42799, 95, 300.64
2026/06/14 20:36:28.219, 42799, 100, 298.35
2026/06/14 20:36:29.219, 42799, 100, 298.69
2026/06/14 20:36:30.219, 42799, 100, 298.27
2026/06/14 20:36:31.219, 42799, 100, 299.77
2026/06/14 20:36:32.220, 42799, 100, 299.37
2026/06/14 20:36:33.220, 42799, 100, 297.17
2026/06/14 20:36:34.220, 42799, 100, 299.84
2026/06/14 20:36:35.221, 42799, 100, 298.64
2026/06/14 20:36:36.221, 42799, 100, 301.37
2026/06/14 20:36:37.221, 42799, 100, 301.26
2026/06/14 20:36:38.221, 42799, 100, 301.05
2026/06/14 20:36:39.222, 42799, 100, 300.74
2026/06/14 20:36:40.222, 42799, 81, 301.44
2026/06/14 20:36:41.222, 42799, 100, 299.99
2026/06/14 20:36:42.222, 42799, 100, 298.87
2026/06/14 20:36:43.223, 42799, 100, 300.26
2026/06/14 20:36:44.223, 42799, 100, 300.42
2026/06/14 20:36:45.223, 42799, 100, 299.62
2026/06/14 20:36:46.223, 42799, 100, 297.88
2026/06/14 20:36:47.224, 43089, 100, 293.94
2026/06/14 20:36:48.224, 43089, 100, 300.49
2026/06/14 20:36:49.224, 43089, 100, 300.99
2026/06/14 20:36:50.225, 43089, 100, 302.54
2026/06/14 20:36:51.225, 43089, 100, 302.07
2026/06/14 20:36:52.225, 43089, 100, 300.57
2026/06/14 20:36:53.225, 43089, 90, 301.46
2026/06/14 20:36:54.226, 43089, 100, 299.55
2026/06/14 20:36:55.226, 43089, 100, 301.45
2026/06/14 20:36:56.226, 43089, 100, 302.89
